0.000000 0.634879 0.116743 0.248379
0.298068 0.228471 0.353184 0.120277
0.063374 0.098858 0.536694 0.301075
0.197917 0.547676 0.001803 0.252604
0.268504 0.326575 0.125000 0.279921
0.577399 0.167874 0.254535 0.000192
0.260329 0.676910 0.019122 0.043639
0.510477 0.063915 0.006792 0.418816
0.066358 0.351347 0.572370 0.009925
0.297170 0.189882 0.102756 0.410192
0.394232 0.337074 0.268409 0.000284
0.423896 0.344554 0.139898 0.091652
0.497958 0.004718 0.319014 0.178310
0.619620 0.028100 0.235307 0.116974
0.012886 0.003898 0.250239 0.732978
0.126038 0.273217 0.230165 0.370580
0.244055 0.045570 0.349524 0.360851
0.109304 0.389273 0.426894 0.074530
0.095830 0.513812 0.271304 0.119055
0.002559 0.772322 0.188910 0.036209
0.113631 0.081884 0.264538 0.539948
0.121565 0.505880 0.030391 0.342163
0.434898 0.293542 0.026507 0.245053
0.353039 0.010569 0.447709 0.188682
0.235436 0.127447 0.372171 0.264946
0.038769 0.065994 0.487677 0.407561
0.003425 0.040869 0.326246 0.629459
0.210884 0.309243 0.376209 0.103663
0.095164 0.210332 0.161293 0.533210
0.429772 0.439093 0.062066 0.069070
0.209201 0.395122 0.235252 0.160424
0.351483 0.034139 0.085777 0.528602
0.430083 0.182071 0.268892 0.118954
0.217124 0.507745 0.099680 0.175450
0.102150 0.222789 0.477370 0.197691
0.075081 0.213334 0.253364 0.458221
0.383155 0.202555 0.014713 0.399578
0.069159 0.466826 0.195717 0.268297
0.218782 0.019982 0.213561 0.547675
0.289124 0.471411 0.000622 0.238844
0.003698 0.380103 0.479283 0.136916
0.338497 0.167323 0.255563 0.238617
0.014056 0.524191 0.409595 0.052158
0.610420 0.224703 0.058037 0.106840
0.548013 0.114639 0.174532 0.162816
0.364235 0.020579 0.001019 0.614167
0.604728 0.229868 0.159792 0.005612
0.725997 0.059024 0.153856 0.061123
0.009097 0.822676 0.066579 0.101648
0.718365 0.171904 0.009292 0.100439
0.088649 0.321934 0.420092 0.169325
0.456038 0.001220 0.100960 0.441782
0.084856 0.251658 0.012722 0.650765
0.008483 0.587203 0.287922 0.116391
0.412334 0.073621 0.163665 0.350379
0.104687 0.127074 0.010469 0.757771
0.133242 0.155840 0.641068 0.069849
0.138822 0.599286 0.161459 0.100434
0.307375 0.200762 0.173641 0.318223
0.016207 0.228856 0.635060 0.119877
0.205879 0.403602 0.327542 0.062977
0.672497 0.031357 0.058305 0.237841
0.132461 0.005254 0.166136 0.696150
0.036522 0.245554 0.399554 0.318370
0.357830 0.322650 0.104602 0.214917
0.083063 0.082841 0.671737 0.162360
0.121258 0.427432 0.116729 0.334581
0.398348 0.519617 0.080658 0.001377
0.210580 0.300231 0.301417 0.187772
0.548177 0.385547 0.044226 0.022049
0.151059 0.307471 0.508733 0.032736
0.216848 0.114035 0.246483 0.422633
0.552126 0.091646 0.332993 0.023235
0.068803 0.002056 0.085083 0.844058
0.018135 0.583656 0.004553 0.393657
0.660651 0.089314 0.234984 0.015052
0.294886 0.007747 0.275303 0.422064
0.158541 0.462897 0.179815 0.198746
0.095674 0.132543 0.087977 0.683805
0.105170 0.006462 0.349327 0.539040
0.108181 0.376119 0.085941 0.429759
0.477637 0.068123 0.453077 0.001163
0.338946 0.449000 0.126891 0.085163
0.398195 0.105292 0.403676 0.092837
0.383875 0.201647 0.351929 0.062549
0.416389 0.000484 0.248322 0.334805
0.059966 0.448667 0.297133 0.194235
0.122496 0.668868 0.002177 0.206459
0.244159 0.538359 0.217407 0.000074
0.085880 0.189615 0.572650 0.151856
0.245293 0.100337 0.095331 0.559038
0.022746 0.303337 0.108135 0.565782
0.016800 0.460035 0.103228 0.419938
0.096866 0.204397 0.321745 0.376992
0.691824 0.016116 0.129029 0.163031
0.243672 0.100152 0.010080 0.646095
0.563804 0.011565 0.327030 0.097601
0.215874 0.242880 0.190694 0.350553
0.066669 0.357998 0.340467 0.234866
0.090340 0.001238 0.581476 0.326946
0.014208 0.424997 0.003584 0.557211
0.287226 0.006630 0.665585 0.040559
0.567964 0.247141 0.004338 0.180557
0.020419 0.056099 0.632249 0.291233
0.557148 0.004359 0.237902 0.200591
0.440844 0.087453 0.321607 0.150096
0.773333 0.214277 0.005428 0.006962
0.008837 0.735661 0.092618 0.162883
0.403530 0.079700 0.015253 0.501517
0.296629 0.397380 0.073309 0.232682
0.019261 0.208398 0.769825 0.002516
0.323836 0.406138 0.219954 0.050072
0.808457 0.076956 0.105285 0.009302
0.315933 0.084850 0.313765 0.285453
0.273721 0.276286 0.083100 0.366893
0.304516 0.296073 0.223661 0.175750
0.378511 0.269838 0.278215 0.073435
0.461996 0.156106 0.199018 0.182880
0.194457 0.257094 0.095112 0.453337
0.114610 0.033828 0.396285 0.455277
0.014709 0.250057 0.552976 0.182257
0.093566 0.466376 0.434485 0.005573
0.099558 0.281162 0.155940 0.463340
0.028268 0.697339 0.251181 0.023211
0.120158 0.213005 0.404519 0.262317
0.574440 0.137213 0.013324 0.275023
0.027360 0.068145 0.361120 0.543374
0.224854 0.596528 0.099124 0.079494
0.290846 0.082283 0.419260 0.207611
0.197444 0.756972 0.035395 0.010189
0.348938 0.222767 0.270743 0.157551
0.181598 0.336144 0.010978 0.471280
0.443762 0.291534 0.101911 0.162793
0.074163 0.338200 0.267978 0.319659
0.187320 0.016658 0.509735 0.286287
0.198508 0.105247 0.190925 0.505320
0.005441 0.318483 0.584608 0.091468
0.139642 0.097374 0.572129 0.190854
0.256662 0.199081 0.330670 0.213588
0.224114 0.446521 0.000781 0.328584
0.001967 0.102798 0.804773 0.090462
0.820463 0.005910 0.099603 0.074024
0.013472 0.147814 0.112064 0.726650
0.305054 0.203333 0.019570 0.472043
0.146654 0.271713 0.464167 0.117466
0.176271 0.084520 0.419779 0.319430
0.114532 0.626309 0.088375 0.170783
0.707397 0.124379 0.089481 0.078743
0.110855 0.504851 0.107035 0.277259
0.322324 0.260744 0.171002 0.245930
0.158767 0.558076 0.278072 0.005085
0.284810 0.606859 0.006896 0.101436
0.207150 0.391513 0.160334 0.241004
0.386502 0.084659 0.236493 0.292345
0.173118 0.692882 0.066590 0.067410
0.087762 0.441238 0.358276 0.112724
0.413946 0.023736 0.371126 0.191192
0.378060 0.164368 0.113291 0.344280
0.027180 0.714412 0.011453 0.246955
0.421501 0.246361 0.008660 0.323479
0.015973 0.064303 0.735882 0.183842
0.179657 0.001240 0.746744 0.072359
0.235817 0.364620 0.056575 0.342988
0.268790 0.164755 0.259555 0.306900
0.094583 0.239252 0.083620 0.582545
0.000323 0.353648 0.239579 0.406450
